event_id,case_id,event_dttm,channel,contact_result
1400,545,2026-01-28 20:13:00,email,Promise
3177,1197,2026-03-18 20:10:00,call,RPC
718,277,2026-02-13 08:51:00,call,RPC
6100,2289,2026-01-18 10:12:00,sms,No answer
229,89,2026-03-05 14:30:00,call,No answer
21,11,2026-01-17 14:01:00,sms,Promise
6667,2484,2026-03-05 11:55:00,sms,Wrong number
2765,1045,2026-01-16 11:17:00,email,Promise
1596,612,2026-03-22 13:25:00,sms,No answer
815,315,2026-02-25 13:05:00,sms,No answer
2500,946,2026-04-08 08:47:00,call,No answer
3470,1313,2026-03-03 15:01:00,call,Wrong number
4710,1775,2026-03-29 08:27:00,call,RPC
3880,1470,2026-03-16 18:13:00,sms,No answer
382,151,2026-02-04 10:22:00,sms,No answer
6811,2538,2026-02-13 11:13:00,sms,No answer
4413,1669,2026-01-21 16:43:00,call,Wrong number
3428,1303,2026-03-24 09:08:00,sms,No answer
5411,2027,2026-01-27 13:50:00,email,No answer
5991,2248,2026-04-11 17:56:00,call,Promise
6388,2390,2026-02-08 12:26:00,call,RPC
5305,1987,2026-03-21 19:18:00,call,Wrong number
5730,2140,2026-01-04 18:33:00,sms,RPC
5491,2053,2026-03-10 19:21:00,sms,Promise
4310,1625,2026-02-01 18:59:00,call,No answer
250,95,2026-01-27 16:15:00,call,No answer
6281,2347,2026-04-07 08:15:00,call,No answer
2349,893,2026-01-19 14:22:00,call,No answer
6386,2389,2026-03-09 12:20:00,email,RPC
3575,1357,2026-03-03 15:13:00,email,RPC
936,363,2026-03-22 19:54:00,call,Wrong number
478,181,2026-02-20 17:38:00,sms,RPC
1552,598,2026-02-20 10:16:00,call,No answer
2181,825,2026-02-20 17:56:00,email,No answer
4963,1874,2026-03-07 16:20:00,call,RPC
4706,1773,2026-02-17 18:57:00,call,Promise
3612,1374,2026-03-20 13:04:00,call,No answer
4874,1839,2026-03-19 20:52:00,email,Wrong number
4202,1585,2026-03-25 20:20:00,call,Wrong number
3026,1134,2026-02-13 20:03:00,call,No answer
2423,918,2026-03-20 08:54:00,call,RPC
4360,1644,2026-04-05 17:58:00,call,No answer
1830,696,2026-01-21 08:42:00,call,RPC
4104,1553,2026-01-22 14:08:00,call,Promise
4468,1690,2026-02-22 11:49:00,call,RPC
5431,2032,2026-01-26 12:53:00,call,RPC
6650,2480,2026-01-15 12:49:00,call,Promise
3092,1161,2026-03-09 20:30:00,call,No answer
121,47,2026-01-15 11:56:00,email,RPC
5945,2224,2026-03-14 21:01:00,call,No answer
3070,1152,2026-02-22 15:53:00,call,No answer
2111,797,2026-02-17 13:23:00,call,No answer
3690,1401,2026-03-26 12:11:00,call,RPC
1904,721,2026-02-08 18:46:00,sms,No answer
4991,1881,2026-03-13 09:31:00,call,Promise
6871,2565,2026-04-06 14:16:00,sms,RPC
6680,2488,2026-02-18 13:07:00,sms,No answer
5001,1884,2026-04-02 08:46:00,email,No answer
5866,2187,2026-03-21 10:22:00,call,No answer
5772,2155,2026-03-09 19:54:00,call,Promise
867,338,2026-02-06 13:24:00,call,RPC
3266,1228,2026-03-08 11:23:00,call,RPC
2676,1014,2026-02-14 19:07:00,call,RPC
1593,611,2026-03-14 20:23:00,sms,Promise
4276,1614,2026-03-11 17:05:00,call,No answer
4739,1784,2026-02-23 15:03:00,call,RPC
943,366,2026-03-25 19:39:00,email,RPC
996,387,2026-03-15 16:30:00,sms,No answer
2526,958,2026-02-22 20:55:00,call,RPC
1523,584,2026-02-04 12:27:00,call,RPC
3263,1228,2026-02-22 18:44:00,sms,No answer
493,186,2026-03-22 15:42:00,call,RPC
3501,1326,2026-04-01 19:08:00,call,Wrong number
1744,664,2026-01-25 20:51:00,sms,RPC
1475,568,2026-03-03 18:49:00,sms,No answer
417,159,2026-03-27 11:03:00,sms,Promise
3404,1293,2026-02-27 11:51:00,call,Promise
1353,530,2026-04-03 15:00:00,sms,RPC
3714,1408,2026-03-05 17:52:00,email,Promise
6681,2488,2026-02-12 18:34:00,call,Promise
1938,732,2026-01-31 15:02:00,sms,Promise
5626,2102,2026-01-17 17:25:00,call,No answer
3070,1152,2026-02-22 18:52:00,call,No answer
35,16,2026-03-15 08:05:00,call,No answer
1029,399,2026-01-20 17:50:00,call,RPC
5959,2230,2026-04-08 12:19:00,sms,RPC
2589,984,2026-03-24 20:26:00,call,RPC
5386,2017,2026-01-09 09:51:00,call,No answer
4863,1834,2026-02-07 17:07:00,sms,Promise
2293,872,2026-03-08 17:07:00,call,No answer
5306,1987,2026-03-23 18:36:00,call,No answer
1455,563,2026-03-11 12:43:00,call,No answer
562,212,2026-01-09 08:36:00,email,No answer
5552,2075,2026-01-31 08:35:00,sms,RPC
2374,903,2026-04-07 20:15:00,sms,RPC
2282,868,2026-03-29 19:50:00,call,Promise
2136,807,2026-03-14 14:50:00,sms,No answer
5036,1896,2026-03-27 19:24:00,call,RPC
5667,2116,2026-01-08 16:32:00,call,Promise
6404,2398,2026-01-26 12:08:00,sms,Promise
2785,1052,2026-02-18 13:04:00,email,No answer
3547,1345,2026-04-01 15:21:00,email,RPC
5984,2246,2026-02-16 14:58:00,call,Promise
4232,1597,2026-03-23 13:30:00,email,Promise
5869,2189,2026-03-15 12:31:00,call,Promise
6256,2338,2026-03-31 10:37:00,call,Promise
542,203,2026-02-24 14:19:00,email,RPC
6722,2498,2026-01-21 19:25:00,call,No answer
4415,1670,2026-03-16 08:58:00,sms,No answer
5331,1997,2026-03-16 20:38:00,call,Promise
4306,1624,2026-01-30 12:29:00,sms,Promise
5180,1940,2026-02-05 17:38:00,call,RPC
5194,1945,2026-01-29 18:15:00,sms,RPC
3199,1204,2026-01-20 17:19:00,call,No answer
6931,2589,2026-01-28 10:18:00,email,RPC
6288,2349,2026-04-01 18:23:00,call,No answer
3380,1284,2026-01-27 10:33:00,call,No answer
1477,569,2026-01-20 16:48:00,call,No answer
1900,720,2026-03-09 08:46:00,sms,Promise
5457,2041,2026-02-07 10:38:00,call,No answer
3853,1460,2026-04-14 10:07:00,call,No answer
5204,1947,2026-04-05 15:10:00,call,RPC
850,330,2026-01-24 13:03:00,call,Wrong number
2652,1004,2026-03-24 18:55:00,call,No answer
4033,1527,2026-02-12 14:30:00,call,No answer
2402,910,2026-01-26 19:28:00,sms,RPC
164,60,2026-01-17 17:51:00,email,No answer
6052,2272,2026-02-07 08:49:00,email,RPC
3505,1328,2026-01-27 10:11:00,sms,No answer
1762,673,2026-01-19 08:14:00,call,RPC
2363,899,2026-03-08 19:31:00,sms,No answer
6698,2492,2026-03-06 14:27:00,call,No answer
1381,538,2026-03-12 14:13:00,sms,RPC
3801,1445,2026-04-04 08:05:00,sms,RPC
621,241,2026-02-11 17:43:00,sms,Promise
325,130,2026-03-21 14:57:00,email,No answer
2271,862,2026-01-27 11:42:00,sms,RPC
5627,2102,2026-01-12 12:08:00,sms,RPC
3859,1462,2026-03-07 18:08:00,email,No answer
500,189,2026-02-20 15:05:00,sms,No answer
2437,921,2026-03-31 08:50:00,call,RPC
5720,2136,2026-02-20 13:55:00,call,No answer
2412,915,2026-02-27 19:04:00,sms,Wrong number
6253,2337,2026-01-20 20:01:00,call,Promise
5513,2059,2026-02-07 20:37:00,call,No answer
5937,2222,2026-04-14 13:59:00,email,RPC
4119,1561,2026-02-26 10:26:00,email,RPC
6906,2581,2026-02-03 18:01:00,call,Promise
2469,934,2026-01-23 16:50:00,sms,Promise
2206,834,2026-03-25 17:36:00,email,RPC
3511,1332,2026-01-21 17:47:00,sms,Wrong number
5011,1885,2026-01-22 08:49:00,sms,No answer
1347,525,2026-02-20 14:36:00,call,RPC
4273,1613,2026-03-06 11:45:00,call,RPC
5689,2125,2026-03-22 16:02:00,call,No answer
532,199,2026-02-05 20:48:00,call,No answer
2112,798,2026-02-21 18:17:00,call,Promise
6904,2581,2026-02-16 14:29:00,call,Wrong number
3204,1206,2026-03-10 18:45:00,sms,No answer
1411,548,2026-02-16 20:13:00,call,No answer
5618,2098,2026-03-04 20:21:00,call,RPC
5429,2032,2026-01-17 11:09:00,email,RPC
724,280,2026-01-19 16:58:00,call,RPC
1547,596,2026-02-13 08:47:00,call,No answer
4866,1834,2026-02-05 20:07:00,call,Wrong number
4641,1749,2026-04-02 09:31:00,sms,Promise
4897,1850,2026-04-06 09:55:00,call,RPC
2849,1076,2026-03-06 14:05:00,call,No answer
6867,2560,2026-03-01 15:55:00,call,No answer
3770,1433,2026-04-12 10:46:00,call,Wrong number
4427,1675,2026-03-29 20:51:00,sms,Promise
4141,1565,2026-03-06 11:13:00,call,No answer
6710,2494,2026-03-10 12:58:00,call,No answer
1163,449,2026-01-29 18:47:00,call,Wrong number
11,4,2026-03-26 08:52:00,sms,No answer
6541,2441,2026-01-27 20:42:00,sms,Wrong number
61,27,2026-03-25 08:32:00,sms,No answer
2972,1116,2026-02-26 19:13:00,call,Promise
790,305,2026-04-02 11:52:00,sms,RPC
2868,1080,2026-03-30 08:05:00,sms,Promise
3552,1348,2026-03-10 13:09:00,sms,Wrong number
2415,916,2026-03-31 08:20:00,call,No answer
1854,702,2026-01-25 08:10:00,sms,Promise
3059,1149,2026-03-03 20:55:00,call,Promise
1927,729,2026-03-09 12:46:00,call,Promise
5880,2194,2026-03-28 14:14:00,sms,No answer
3232,1219,2026-01-14 11:39:00,call,No answer
454,172,2026-02-03 19:37:00,call,No answer
4224,1595,2026-01-30 14:47:00,call,Promise
6358,2378,2026-03-10 13:02:00,sms,No answer
5927,2219,2026-02-18 08:09:00,call,No answer
5614,2096,2026-02-02 16:22:00,call,RPC
1124,432,2026-01-20 12:18:00,call,RPC
1607,616,2026-02-08 21:28:00,sms,Wrong number
1546,596,2026-02-09 16:20:00,sms,RPC
3834,1455,2026-03-14 17:46:00,sms,RPC
3091,1159,2026-04-03 14:47:00,call,No answer
5005,1884,2026-03-24 14:09:00,sms,RPC
6340,2371,2026-04-16 19:36:00,sms,No answer
6504,2429,2026-02-03 10:48:00,call,No answer
5096,1914,2026-03-05 17:05:00,call,Wrong number
2728,1035,2026-03-18 16:32:00,sms,RPC
3367,1280,2026-03-02 08:37:00,sms,No answer
5981,2244,2026-03-20 15:14:00,call,Promise
3590,1364,2026-01-24 16:05:00,call,Promise
6801,2535,2026-01-28 14:00:00,sms,RPC
2545,965,2026-02-28 11:36:00,call,RPC
3180,1198,2026-03-29 11:39:00,sms,Wrong number
1308,506,2026-01-24 08:14:00,sms,RPC
6473,2421,2026-02-27 15:21:00,call,RPC
5175,1939,2026-03-16 20:44:00,call,RPC
4535,1713,2026-04-03 10:55:00,sms,RPC
3996,1510,2026-01-29 08:31:00,call,Promise
904,351,2026-03-18 14:08:00,email,RPC
2220,836,2026-02-10 18:51:00,call,Promise
6079,2279,2026-02-19 09:39:00,call,No answer
6114,2293,2026-03-15 14:29:00,sms,Promise
4404,1663,2026-02-03 09:24:00,call,RPC
152,55,2026-03-06 15:21:00,call,Promise
6002,2253,2026-02-07 19:57:00,call,Promise
5131,1927,2026-01-30 17:18:00,sms,Promise
5089,1912,2026-03-04 08:07:00,call,RPC
6070,2277,2026-02-07 14:27:00,call,No answer
3081,1156,2026-03-02 12:50:00,sms,No answer
6755,2514,2026-03-04 19:43:00,sms,RPC
783,301,2026-02-22 19:49:00,call,RPC
5574,2083,2026-02-17 13:19:00,sms,RPC
4968,1875,2026-01-16 20:21:00,sms,No answer
4852,1829,2026-02-25 11:30:00,call,No answer
1595,611,2026-03-20 18:45:00,call,No answer
4023,1522,2026-02-18 12:22:00,call,RPC
1971,745,2026-02-03 08:59:00,call,RPC
4149,1567,2026-02-02 08:50:00,call,No answer
5633,2104,2026-01-23 19:09:00,sms,Promise
6264,2341,2026-01-17 18:11:00,call,Promise
5565,2080,2026-02-20 14:26:00,call,RPC
371,145,2026-02-01 09:55:00,call,RPC
5898,2205,2026-03-16 12:16:00,email,No answer
3885,1472,2026-03-15 12:54:00,call,RPC
2114,800,2026-01-18 16:37:00,call,No answer
4628,1746,2026-03-29 15:48:00,sms,RPC
4842,1824,2026-02-19 11:02:00,call,No answer
3341,1268,2026-02-17 09:50:00,sms,RPC
136,51,2026-03-17 10:40:00,sms,RPC
4170,1573,2026-01-20 08:18:00,email,No answer
1880,712,2026-04-07 12:07:00,email,Promise
1324,514,2026-03-22 10:01:00,sms,Promise
6544,2442,2026-03-05 11:20:00,sms,No answer
6215,2323,2026-01-28 20:52:00,call,RPC
4738,1784,2026-03-04 10:14:00,call,Promise
3488,1322,2026-04-09 15:35:00,sms,No answer
2299,875,2026-04-05 10:50:00,call,RPC
4193,1582,2026-04-05 10:10:00,email,No answer
1589,610,2026-03-17 16:15:00,email,RPC
1094,419,2026-03-17 21:03:00,sms,RPC
1141,441,2026-03-29 12:16:00,email,RPC
6352,2376,2026-03-02 15:47:00,sms,No answer
2777,1049,2026-02-26 14:48:00,call,RPC
5919,2211,2026-03-28 08:40:00,call,Promise
503,190,2026-04-06 12:16:00,call,RPC
2558,969,2026-02-08 18:07:00,sms,Promise
596,230,2026-03-18 13:19:00,sms,Promise
4763,1791,2026-03-16 17:15:00,email,No answer
634,249,2026-03-21 10:25:00,sms,Wrong number
5409,2027,2026-02-13 15:49:00,email,RPC
6188,2317,2026-02-20 11:57:00,call,Wrong number
2690,1019,2026-02-18 09:11:00,sms,No answer
897,348,2026-02-28 15:40:00,email,Wrong number
5484,2050,2026-03-23 10:39:00,call,RPC
5882,2195,2026-02-23 15:22:00,call,No answer
5018,1887,2026-02-13 18:48:00,call,RPC
1939,732,2026-01-28 14:22:00,call,RPC
5301,1985,2026-02-22 19:00:00,call,No answer
999,389,2026-01-04 12:14:00,email,Promise
4911,1856,2026-02-24 12:23:00,sms,No answer
2840,1073,2026-02-06 13:38:00,call,RPC
661,257,2026-01-17 18:48:00,sms,RPC
3569,1351,2026-02-26 16:33:00,call,Promise
1255,482,2026-03-19 08:18:00,call,No answer
1085,417,2026-02-27 13:32:00,email,RPC
948,367,2026-04-05 13:34:00,sms,RPC
5576,2085,2026-01-30 08:52:00,call,RPC
4808,1813,2026-02-25 19:46:00,email,No answer
3290,1242,2026-03-14 14:20:00,sms,No answer
3481,1316,2026-02-28 18:52:00,sms,RPC
1020,396,2026-01-16 11:48:00,sms,RPC
4720,1776,2026-04-04 19:01:00,call,RPC
1867,709,2026-01-22 18:11:00,call,No answer
2803,1060,2026-03-09 10:50:00,sms,No answer
2080,788,2026-02-27 17:45:00,sms,Promise
2869,1080,2026-03-29 12:22:00,sms,Promise
6854,2555,2026-04-01 08:15:00,sms,RPC
6046,2269,2026-02-02 18:38:00,sms,RPC
3040,1139,2026-02-01 20:34:00,sms,RPC
1801,685,2026-02-22 08:57:00,call,No answer
5123,1925,2026-03-24 12:45:00,sms,Wrong number
4209,1587,2026-03-16 18:15:00,call,No answer
5238,1964,2026-02-17 13:59:00,call,RPC
2596,988,2026-03-14 13:16:00,call,Promise
1539,592,2026-02-10 13:26:00,call,RPC
2774,1049,2026-02-26 19:11:00,call,RPC
5575,2084,2026-02-23 10:28:00,call,RPC
4742,1784,2026-03-08 09:46:00,call,RPC
4504,1703,2026-03-16 20:36:00,sms,RPC
3935,1489,2026-03-20 09:04:00,sms,RPC
2270,861,2026-02-20 17:22:00,call,Wrong number
5243,1965,2026-03-30 14:51:00,call,No answer
384,152,2026-01-12 17:53:00,sms,No answer
6950,2596,2026-01-18 14:25:00,sms,No answer
4640,1748,2026-02-07 13:49:00,sms,Promise
100,39,2026-02-13 19:28:00,sms,No answer
595,229,2026-02-25 13:24:00,sms,RPC
4301,1623,2026-02-19 20:41:00,call,No answer
592,228,2026-02-02 13:22:00,call,Promise
1805,686,2026-03-26 10:42:00,call,No answer
5109,1920,2026-04-02 20:19:00,sms,No answer
6717,2496,2026-04-03 15:04:00,sms,No answer
2723,1033,2026-01-26 15:01:00,call,No answer
1887,716,2026-03-14 10:46:00,call,Promise
2886,1090,2026-01-23 13:18:00,sms,No answer
2431,921,2026-04-06 10:09:00,sms,No answer
4715,1776,2026-04-16 10:14:00,email,Promise
6105,2292,2026-02-18 10:48:00,sms,Promise
2606,990,2026-04-06 16:19:00,call,RPC
6565,2447,2026-02-12 13:24:00,call,RPC
2570,975,2026-02-13 18:26:00,sms,RPC
2855,1077,2026-03-05 08:54:00,call,No answer
157,58,2026-02-19 18:00:00,call,No answer
3273,1231,2026-04-01 15:30:00,call,No answer
6586,2456,2026-02-20 09:33:00,sms,No answer
5934,2221,2026-02-19 08:54:00,email,No answer
5462,2042,2026-02-06 08:24:00,call,No answer
4508,1704,2026-02-03 15:27:00,call,RPC
377,148,2026-02-19 10:28:00,sms,No answer
6357,2378,2026-03-11 17:37:00,call,No answer
6658,2482,2026-03-20 19:18:00,call,Promise
3953,1495,2026-02-02 12:59:00,sms,No answer
5534,2069,2026-02-19 19:58:00,call,RPC
3175,1195,2026-01-10 18:09:00,email,No answer
2249,851,2026-04-10 18:31:00,call,No answer
5933,2221,2026-02-27 13:46:00,sms,No answer
1304,505,2026-04-02 13:03:00,sms,Wrong number
564,214,2026-01-27 19:58:00,sms,No answer
158,58,2026-02-17 19:15:00,call,No answer
1497,576,2026-04-01 15:30:00,call,No answer
6522,2436,2026-01-04 20:25:00,sms,RPC
1594,611,2026-03-09 15:02:00,email,RPC
591,226,2026-02-15 12:43:00,call,No answer
5284,1981,2026-04-10 16:36:00,call,No answer
3554,1348,2026-03-19 20:14:00,sms,No answer
4231,1597,2026-03-10 11:32:00,sms,No answer
6062,2275,2026-03-09 08:15:00,call,Wrong number
971,379,2026-04-09 18:30:00,sms,No answer
1280,496,2026-03-27 12:11:00,email,No answer
1584,608,2026-03-27 20:49:00,call,RPC
2326,884,2026-04-08 17:21:00,sms,No answer
1641,628,2026-03-02 08:52:00,call,No answer
2045,773,2026-02-21 18:03:00,call,No answer
5858,2184,2026-02-21 14:14:00,call,Wrong number
236,93,2026-02-22 11:18:00,email,Promise
6601,2463,2026-01-14 14:42:00,sms,No answer
3395,1291,2026-01-09 13:44:00,call,Wrong number
560,210,2026-01-18 16:10:00,email,No answer
5854,2182,2026-01-17 09:40:00,call,RPC
5729,2140,2026-01-10 16:58:00,sms,No answer
6818,2541,2026-03-08 16:34:00,sms,No answer
4836,1822,2026-03-13 16:17:00,call,Promise
3783,1439,2026-04-05 17:16:00,sms,RPC
778,300,2026-03-26 10:40:00,sms,RPC
3349,1271,2026-01-19 08:56:00,call,Wrong number
50,22,2026-02-08 20:07:00,sms,RPC
805,311,2026-03-25 17:43:00,sms,No answer
3078,1155,2026-03-28 14:10:00,sms,Promise
4215,1590,2026-03-11 18:47:00,call,Promise
6450,2413,2026-03-08 10:34:00,call,No answer
4299,1623,2026-03-04 14:44:00,call,RPC
2623,994,2026-02-01 13:13:00,call,No answer
5014,1886,2026-02-26 17:50:00,sms,RPC
1983,751,2026-02-20 18:18:00,call,No answer
5940,2223,2026-02-06 15:45:00,call,RPC
3472,1313,2026-03-18 14:23:00,call,Promise
2340,890,2026-03-24 15:52:00,sms,RPC
3900,1477,2026-03-15 10:55:00,call,No answer
5174,1939,2026-03-18 13:49:00,email,No answer
5106,1919,2026-03-06 15:43:00,sms,No answer
6300,2353,2026-02-04 17:39:00,sms,No answer
2076,786,2026-01-27 17:52:00,call,RPC
388,153,2026-01-17 17:46:00,email,Promise
5026,1890,2026-04-02 12:02:00,sms,Wrong number
3904,1479,2026-04-17 18:26:00,call,RPC
5215,1952,2026-01-12 17:48:00,call,Promise
4285,1618,2026-02-01 15:22:00,call,No answer
6159,2310,2026-04-02 11:38:00,call,No answer
6177,2315,2026-03-21 11:52:00,call,Promise
1866,709,2026-02-06 12:49:00,sms,No answer
2020,766,2026-03-26 09:31:00,call,No answer
5812,2169,2026-02-01 20:18:00,call,Promise
1363,532,2026-02-25 16:14:00,sms,Wrong number
710,274,2026-03-17 17:17:00,call,RPC
2274,863,2026-02-01 09:32:00,call,No answer
3301,1246,2026-03-19 15:31:00,call,RPC
5860,2185,2026-02-18 16:16:00,email,RPC
1239,480,2026-03-11 10:24:00,sms,Promise
4225,1596,2026-02-22 12:09:00,call,Wrong number
1973,748,2026-03-15 19:58:00,sms,No answer
4848,1827,2026-03-31 14:03:00,sms,Wrong number
1016,394,2026-03-28 19:10:00,call,Promise
3158,1191,2026-03-10 09:55:00,sms,No answer
2687,1018,2026-02-01 09:22:00,call,No answer
5334,1998,2026-04-11 10:29:00,call,RPC
3121,1175,2026-03-12 20:17:00,email,RPC
3772,1434,2026-03-08 20:10:00,email,No answer
6481,2423,2026-03-11 11:50:00,call,No answer
4686,1768,2026-04-06 09:09:00,call,No answer
1766,673,2026-01-16 20:25:00,call,No answer
392,154,2026-04-03 17:48:00,sms,Wrong number
3043,1141,2026-02-16 13:39:00,email,RPC
2535,959,2026-03-16 11:02:00,sms,Wrong number
6620,2468,2026-02-01 19:55:00,sms,No answer
3641,1385,2026-03-15 09:20:00,sms,No answer
4871,1837,2026-03-20 10:37:00,call,No answer
3998,1512,2026-03-18 15:24:00,call,No answer
5638,2107,2026-01-31 12:52:00,sms,Promise
1079,415,2026-02-07 16:15:00,call,Wrong number
5432,2032,2026-01-17 11:55:00,sms,RPC
3632,1381,2026-02-22 19:02:00,call,No answer
1460,565,2026-02-17 12:12:00,call,No answer
4779,1797,2026-04-07 11:26:00,call,Promise
2312,880,2026-03-28 11:30:00,call,Wrong number
6952,2598,2026-01-20 10:10:00,call,No answer
931,362,2026-02-23 17:17:00,sms,No answer
6402,2397,2026-04-10 14:43:00,sms,No answer
1624,624,2026-01-27 20:52:00,call,RPC
703,273,2026-02-22 19:27:00,call,No answer
672,260,2026-03-16 13:31:00,call,No answer
2463,932,2026-03-07 15:39:00,call,No answer
5624,2101,2026-02-13 08:55:00,sms,RPC
726,280,2026-01-04 17:50:00,call,No answer
3776,1435,2026-03-30 09:53:00,email,RPC
6008,2255,2026-03-13 10:52:00,email,RPC
5805,2166,2026-03-03 08:31:00,call,Wrong number
3311,1251,2026-02-27 10:53:00,call,RPC
1526,586,2026-02-20 10:21:00,sms,RPC
1195,461,2026-02-11 10:19:00,call,No answer
6194,2319,2026-03-08 20:57:00,call,No answer
5660,2114,2026-02-27 16:18:00,sms,RPC
2732,1036,2026-03-12 16:00:00,sms,RPC
2203,833,2026-04-01 08:45:00,email,No answer
4957,1872,2026-02-14 10:48:00,sms,No answer
5767,2153,2026-01-26 13:46:00,call,RPC
3095,1163,2026-03-30 10:36:00,sms,No answer
5658,2113,2026-02-05 08:50:00,sms,No answer
6452,2414,2026-03-25 20:52:00,call,No answer
6923,2588,2026-04-07 17:41:00,email,No answer
3799,1443,2026-03-31 14:18:00,call,RPC
1275,495,2026-03-30 09:00:00,call,RPC
28,14,2026-01-17 10:42:00,call,Promise
3184,1198,2026-04-12 14:28:00,call,No answer
5830,2175,2026-03-22 08:55:00,call,No answer
3867,1464,2026-04-10 18:08:00,sms,No answer
588,225,2026-01-16 17:29:00,email,RPC
2040,770,2026-03-10 10:34:00,call,Promise
4960,1873,2026-01-13 12:57:00,sms,Promise
3310,1251,2026-03-06 20:23:00,call,RPC
2501,946,2026-04-04 15:44:00,sms,No answer
4051,1532,2026-02-12 09:28:00,sms,No answer
3021,1132,2026-02-19 08:14:00,sms,RPC
4279,1615,2026-01-31 09:45:00,call,No answer
433,164,2026-03-14 14:25:00,call,No answer
851,330,2026-02-04 08:35:00,sms,No answer
1556,600,2026-01-15 10:37:00,sms,Promise
485,182,2026-03-24 11:20:00,call,RPC
2035,770,2026-03-14 13:42:00,sms,No answer
1225,476,2026-02-13 20:18:00,sms,Wrong number
714,276,2026-04-16 14:03:00,sms,No answer
6741,2506,2026-04-11 20:37:00,email,Promise
6838,2551,2026-03-22 13:18:00,call,No answer
6839,2551,2026-04-02 18:35:00,call,Wrong number
4550,1717,2026-02-06 20:45:00,call,RPC
6731,2503,2026-03-25 16:16:00,call,Wrong number
1536,591,2026-01-24 11:29:00,sms,No answer
1212,470,2026-01-24 15:16:00,call,No answer
6881,2569,2026-02-06 15:40:00,sms,RPC
5544,2073,2026-03-21 14:25:00,call,No answer
4746,1786,2026-01-16 13:34:00,call,RPC
3899,1476,2026-02-20 18:53:00,sms,RPC
6556,2445,2026-04-12 18:13:00,sms,No answer
2646,1002,2026-02-16 18:04:00,sms,RPC
353,140,2026-03-04 09:43:00,call,RPC
372,145,2026-02-01 14:03:00,sms,Wrong number
842,326,2026-03-27 10:01:00,call,No answer
3535,1340,2026-03-06 09:37:00,sms,RPC
3210,1209,2026-03-18 12:21:00,email,No answer
3643,1386,2026-01-22 08:06:00,call,No answer
577,219,2026-01-16 12:23:00,sms,RPC
3460,1310,2026-03-06 16:55:00,call,RPC
194,75,2026-01-18 15:33:00,call,No answer
1127,434,2026-03-30 20:15:00,call,RPC
3699,1405,2026-02-06 15:49:00,call,Promise
843,327,2026-03-13 15:20:00,email,RPC
4813,1814,2026-03-16 12:07:00,call,No answer
4093,1548,2026-03-20 09:44:00,call,Promise
5244,1965,2026-03-15 10:25:00,email,Promise
6,2,2026-02-23 12:24:00,call,No answer
174,65,2026-02-03 14:50:00,call,Promise
4536,1713,2026-03-28 08:33:00,email,Promise
2908,1098,2026-01-16 09:00:00,call,RPC
4676,1762,2026-03-28 17:42:00,call,Promise
3443,1306,2026-03-17 15:35:00,email,RPC
5255,1971,2026-02-17 17:53:00,call,No answer
